35	22	25	25	25	33	24
18	15	23	15	30	27	32
27	26	25	27	27	24	27
26	24	33	23	24	24	31
20	20	32	23	26	26	25
17	20	19	18	28	19	24
22	22	23	23	21	26	27
20	23	23	14	24	34	13
23	30	33	23	23	28	19
23	23	12	24	14	25	25
26	26	24	29	16	19	30
24	32	24	28	28	24	23
31	22	23	23	21	31	26
20	18	24	25	13	20	19
30	29	22	35	31	26	21
32	27	21	25	35	23	21
23	20	25	20	27	28	20
21	24	30	25	21	26	29
32	31	26	26	24	25	21
18	24	21	22	28	32	30
20	24	20	25	17	22	29
29	16	25	23	30	27	26
30	29	20	16	17	19	22
28	34	20	23	14	22	32
25	22	25	9	32	24	22
25	28	27	37	21	19	23
23	20	25	29	33	21	31
24	20	31	28	21	29	26
22	27	28	16	12	28	21
24	22	23	21	28	20	29
28	21	38	31	29	24	22
24	23	31	20	26	19	27
20	23	25	25	24	19	21
23	23	19	20	37	29	27
16	17	30	26	30	26	34
24	28	22	26	21	21	23
30	28	28	24	16	25	26
24	29	33	19	29	26	20
17	13	23	26	23	19	26
22	22	24	29	22	21	32
19	26	13	18	26	23	22
31	13	17	25	17	24	18
25	32	27	32	30	11	30
27	34	30	27	19	34	28
22	23	20	27	25	25	23
19	21	30	26	25	26	27
16	24	21	29	21	30	30
30	25	25	23	23	17	31
36	29	23	26	28	19	17
21	30	20	23	22	22	33
21	32	23	26	17	22	30
27	18	27	32	20	35	26
21	19	32	28	21	24	21
34	21	20	23	25	26	20
21	27	21	29	24	16	27
15	28	27	29	23	31	18
31	29	25	24	27	26	23
20	23	22	31	20	18	33
20	18	33	24	25	35	31
31	23	25	33	20	20	24
29	25	20	34	35	21	37
31	18	30	25	20	21	19
21	15	19	23	27	15	26
22	20	22	25	17	29	24
30	16	19	20	24	25	25
21	26	23	29	25	18	22
26	20	30	29	22	22	26
35	26	27	25	24	24	17
24	31	24	26	35	16	31
18	27	20	27	29	23	29
20	27	23	31	21	32	30
26	25	23	21	26	18	14
12	26	22	18	22	23	23
20	26	20	22	23	19	27
25	24	29	24	29	26	27
22	33	27	25	25	13	28
23	25	20	29	30	32	28
16	24	20	26	23	31	20
21	27	32	22	22	32	29
10	22	24	32	20	30	29
27	34	31	25	24	22	11
28	26	26	29	28	27	36
21	22	20	26	25	27	12
19	19	22	22	23	24	14
29	23	24	25	21	32	23
14	23	26	27	28	26	16
24	20	26	11	25	19	21
16	31	22	17	25	21	22
37	29	29	13	30	22	18
34	21	28	21	35	26	22
30	28	26	24	26	22	24
29	21	25	24	29	28	23
32	17	25	17	26	25	30
21	29	15	25	31	26	21
24	20	22	28	26	23	18
24	25	26	23	30	27	32
17	29	38	23	18	28	27
22	35	26	31	24	31	26
25	23	15	13	28	25	22
26	20	22	25	22	28	28
30	19	15	29	24	25	20
21	22	23	33	30	33	28
23	24	23	24	23	22	24
36	21	20	29	23	23	12
21	23	20	22	25	30	27
27	23	28	27	24	16	14
17	27	29	21	32	19	25
30	27	29	29	20	21	23
26	31	30	29	30	18	38
21	22	15	23	31	28	28
28	29	25	24	16	21	18
24	23	24	27	17	27	21
30	19	19	32	27	24	29
18	35	23	20	24	19	24
25	28	28	29	30	24	23
22	27	27	33	24	25	25
29	22	21	27	26	25	23
25	26	24	22	28	30	23
17	26	21	22	35	21	20
15	17	28	19	27	22	27
23	19	24	26	23	27	28
29	25	29	21	18	24	30
30	23	33	34	24	20	22
24	30	19	31	29	21	31
28	25	19	16	32	28	30
30	27	26	24	28	26	22
28	28	25	25	24	22	24
28	24	17	17	15	27	32
22	21	27	32	20	30	18
23	26	24	24	28	31	27
30	18	23	31	21	30	25
23	24	32	27	21	27	20
24	27	24	25	24	22	29
21	33	22	23	30	31	28
17	29	34	23	25	23	29
26	21	26	39	18	25	24
24	13	26	24	26	19	17
28	35	32	15	25	28	17
22	32	22	21	20	27	24
40	35	18	20	27	24	27
37	24	32	27	22	20	30
33	21	18	21	27	25	20
26	33	24	26	22	30	32
26	22	21	34	24	25	26
27	18	24	18	23	22	19
13	21	27	25	23	20	26
27	14	22	29	18	29	31
22	27	30	20	30	31	24
33	17	19	23	31	27	21
25	20	21	18	26	29	24
16	23	26	27	24	29	24
23	20	27	29	11	26	21
29	21	29	31	23	26	34
19	28	20	28	22	28	28
21	18	21	28	27	19	18
19	28	28	25	19	25	26
21	28	33	20	26	28	20
27	23	22	22	30	29	22
32	19	27	23	20	29	25
29	33	32	30	26	34	26
26	25	28	23	21	24	8
16	19	23	28	22	23	23
18	21	24	28	18	19	23
27	29	26	19	20	28	21
19	33	34	38	28	25	28
13	24	26	31	20	21	26
18	26	29	21	21	25	16
23	35	23	33	29	23	22
19	26	23	17	26	34	23
29	30	27	22	28	28	25
21	27	27	28	36	22	25
28	21	33	38	21	27	23
24	23	33	28	23	28	23
28	19	24	19	17	21	17
24	17	30	17	22	18	31
31	26	27	31	25	16	22
28	24	10	29	33	33	23
32	23	16	25	25	30	18
21	16	23	22	25	31	30
14	21	26	21	18	27	32
29	26	32	27	21	21	23
22	16	23	25	15	32	38
33	29	29	27	19	23	22
34	28	27	34	20	25	29
31	28	17	22	22	17	30
31	24	25	21	22	28	26
36	24	15	23	20	25	22
33	23	25	24	31	19	24
26	20	29	18	22	26	27
24	21	30	27	28	27	25
16	20	30	28	15	34	26
27	29	29	24	15	20	19
21	24	30	24	20	30	26
27	30	15	32	21	18	23
20	24	29	24	27	33	29
21	25	34	24	33	22	19
25	28	26	22	29	25	21
27	24	35	32	30	29	28
29	16	26	28	25	24	27
35	11	20	20	19	32	23
22	26	27	20	19	16	19
23	22	33	27	30	17	21
27	32	18	31	21	23	27
20	20	20	24	34	34	18
26	31	37	28	23	29	28
20	19	14	25	23	30	17
19	21	16	26	28	25	18
25	23	18	21	21	28	25
29	25	30	25	29	31	23
28	22	24	36	22	29	26
27	17	24	25	21	30	16
25	23	14	14	29	26	29
27	18	25	22	21	24	20
18	17	19	21	21	19	22
25	22	22	26	26	34	26
20	31	33	19	25	19	31
26	29	20	28	18	22	31
25	28	26	28	29	17	21
29	21	20	22	25	20	26
23	27	15	23	23	31	19
21	31	31	22	28	23	21
27	28	24	17	21	28	22
34	26	21	28	23	24	29
31	33	15	22	23	20	22
30	23	23	19	22	24	28
27	18	31	27	25	26	22
23	24	22	27	33	29	22
19	30	17	22	18	18	17
27	25	19	18	20	23	19
31	26	22	29	22	24	35
17	25	23	34	34	26	24
28	21	20	24	28	30	18
37	24	27	24	23	33	25
18	28	29	29	22	27	22
24	25	24	25	30	25	31
30	23	19	29	19	19	22
22	28	29	25	28	30	27
28	28	24	30	21	19	17
29	31	28	26	19	17	28
28	27	18	28	28	19	29
28	27	19	28	21	14	26
22	15	24	24	23	28	22
31	28	23	25	24	23	22
26	27	29	34	19	27	23
40	22	27	25	22	26	12
33	26	27	23	35	20	27
25	20	20	31	24	37	21
31	21	28	19	25	27	29
21	22	20	33	29	19	22
25	27	23	28	21	22	27
19	25	32	22	31	33	15
14	29	25	28	12	24	25
23	24	27	30	21	14	23
24	23	26	19	31	22	19
25	21	29	21	22	20	24
24	23	24	23	29	25	24
25	28	29	18	38	32	28
23	19	16	25	21	16	25
17	28	21	25	25	33	28
13	26	31	33	19	29	20
29	25	24	22	18	27	26
35	29	11	21	22	21	25
22	21	19	22	20	28	22
22	23	21	24	32	37	20
26	10	23	28	18	27	23
25	17	23	20	29	19	23
25	19	24	27	21	28	25
26	27	28	24	19	25	21
22	28	30	21	20	24	19
25	24	17	31	22	26	26
20	23	26	17	27	24	23
24	21	16	17	20	26	29
26	23	18	29	28	15	19
27	22	20	27	21	23	17
27	27	18	24	30	20	33
29	28	20	27	27	27	28
17	33	29	26	21	30	21
29	18	14	30	16	30	34
28	25	27	30	13	15	24
18	18	24	26	28	33	27
31	32	13	37	29	24	24
31	28	23	28	22	21	24
24	22	16	18	23	25	21
27	15	30	20	17	21	21
15	18	24	27	38	24	26
19	15	22	24	27	24	24
25	24	34	27	18	20	23
14	32	18	27	25	26	26
26	28	36	13	32	17	29
20	26	8	21	25	21	27
25	23	23	34	37	20	27
27	21	25	25	27	25	20
20	30	27	20	30	19	27
26	27	21	30	18	23	30
28	24	26	20	26	25	31
19	21	27	23	35	27	22
15	23	25	23	27	25	24
22	22	17	30	23	33	24
22	31	24	19	27	25	21
24	25	33	31	37	26	29
25	26	22	34	21	23	28
26	26	22	19	16	24	19
29	22	26	28	20	26	20
26	15	25	24	23	26	36
20	29	21	28	12	22	30
24	31	24	21	25	27	21
18	25	30	19	30	29	30
23	23	24	32	21	30	23
17	25	16	29	28	27	25
20	25	12	33	24	27	26
24	22	28	22	20	25	22
35	23	28	37	24	16	27
25	15	33	21	23	25	24
27	27	33	31	24	22	25
24	24	23	22	28	25	13
23	29	28	13	26	29	17
23	24	24	19	27	26	20
26	21	25	26	22	35	30
21	19	12	20	24	22	28
24	36	19	25	25	25	28
33	34	20	20	30	25	26
35	28	22	23	33	22	30
31	23	18	30	20	27	28
17	18	34	23	22	20	25
31	31	13	22	24	32	22
22	21	28	21	24	17	29
29	32	32	26	25	30	27
28	27	18	22	32	22	22
30	26	21	18	28	26	25
28	28	27	22	13	34	28
16	21	15	26	28	20	23
22	16	21	23	32	21	24
15	27	23	26	31	21	30
29	28	30	27	25	21	20
20	21	18	29	24	25	23
20	27	22	25	21	29	17
20	21	23	29	19	19	23
23	18	19	18	20	23	21
20	22	24	35	29	20	28
29	29	27	27	23	22	24
27	20	23	10	29	17	30
31	20	25	24	35	25	26
27	26	32	25	28	23	25
24	21	26	28	22	26	21
16	28	20	27	20	23	21
25	28	23	31	23	26	19
31	21	23	21	28	26	22
25	28	24	21	23	19	24
22	26	20	20	23	21	24
23	27	18	40	29	25	28
19	30	30	25	17	16	26
19	27	26	30	29	31	26
29	28	24	12	25	20	31
16	23	32	25	25	34	21
25	26	22	23	30	28	24
30	19	24	22	33	26	24
35	23	24	20	28	19	24
19	21	21	20	22	24	22
28	23	20	16	20	33	28
18	26	18	15	23	28	34
28	35	20	23	27	26	35
26	29	23	25	27	25	19
24	18	22	31	27	26	30
22	24	27	22	21	18	13
19	28	21	23	27	19	32
24	22	34	25	16	22	23
17	27	32	25	21	25	31
20	28	21	30	23	25	16
32	29	27	21	27	21	30
21	19	19	28	21	17	20
18	24	23	26	16	31	25
30	26	25	20	29	38	28
20	19	21	25	20	26	16
21	27	25	23	25	26	22
35	27	26	23	25	27	28
24	25	30	27	26	27	23
24	27	29	18	37	25	21
37	26	30	31	30	23	18
19	16	22	20	30	30	21
29	23	22	18	27	28	23
28	26	23	12	26	22	15
28	11	18	22	24	17	26
24	31	21	34	25	35	20
28	21	24	20	25	34	17
24	22	24	25	23	20	28
20	28	19	32	29	24	26
22	28	23	24	23	22	23
28	21	31	22	29	25	31
22	29	31	21	28	27	24
30	26	27	24	22	26	19
28	31	31	27	31	24	19
26	16	29	23	32	19	25
27	27	15	26	23	22	21
22	18	28	32	27	22	32
23	23	30	26	30	28	24
30	23	25	23	28	19	28
18	20	29	22	18	27	21
16	19	28	25	32	33	24
16	19	21	32	11	19	26
20	28	25	30	27	17	23
26	16	28	20	23	28	20
33	31	23	24	31	23	29
14	21	20	30	24	22	28
25	23	25	22	16	31	28
28	19	37	27	31	26	22
26	26	34	24	20	17	31
22	20	39	16	17	31	15
22	23	26	29	26	26	23
18	26	22	31	36	30	31
32	14	23	24	25	32	32
32	28	23	26	31	23	20
20	18	26	20	17	24	23
23	30	21	22	22	26	19
22	30	24	27	19	25	22
23	27	29	32	26	30	27
20	26	21	32	23	20	23
29	21	28	29	23	24	28
30	25	20	30	22	36	26
18	22	25	18	27	16	30
22	26	17	22	23	17	15
28	34	16	25	19	28	26
22	19	19	27	21	26	28
19	22	24	29	22	25	29
31	28	30	24	26	22	27
25	29	15	25	34	31	18
28	26	30	21	26	23	22
21	17	20	23	15	31	22
32	23	25	25	25	18	23
18	27	30	18	29	15	23
38	24	24	21	30	22	15
19	18	32	25	23	16	29
20	29	18	26	24	28	27
25	27	29	27	30	24	26
25	25	24	14	25	18	30
20	24	24	27	26	25	22
24	28	26	29	27	32	31
23	23	17	18	18	32	21
24	19	27	31	19	22	25
13	24	32	19	28	31	20
22	18	27	21	25	15	31
21	25	22	21	16	29	36
16	35	23	22	26	23	23
26	20	20	23	38	25	33
20	21	26	28	32	22	29
31	32	34	30	22	23	29
14	20	13	27	17	37	30
31	33	32	32	26	26	32
26	22	28	23	23	18	20
23	23	16	42	23	25	17
19	25	29	22	17	22	26
21	17	26	26	30	19	12
34	28	27	23	24	17	28
25	26	25	25	28	25	24
22	19	17	20	20	28	32
22	24	21	26	22	19	22
22	24	27	19	4	22	27
22	23	28	26	22	23	29
19	19	24	27	23	29	29
20	26	30	22	24	20	26
27	15	18	20	28	27	21
31	17	20	33	41	14	27
29	21	21	31	26	27	33
30	26	19	29	20	28	23
33	26	20	29	26	22	31
29	23	32	27	26	24	23
23	15	23	17	26	24	31
24	24	20	32	22	29	20
25	30	30	17	25	25	29
36	32	26	26	26	28	31
23	31	20	24	26	21	12
25	21	18	26	19	29	27
25	15	29	34	14	32	22
20	14	28	32	24	29	26
26	31	30	25	27	16	16
23	24	32	20	25	13	24
18	19	21	19	16	24	29
29	25	37	23	30	29	17
21	23	24	33	21	26	26
24	32	17	30	25	28	29
24	20	23	15	28	32	27
28	34	34	20	28	30	32
22	21	29	32	15	24	17
21	21	32	24	26	25	26
19	22	18	32	21	11	26
20	20	23	21	33	29	20
23	36	20	25	26	19	29
28	27	30	20	26	33	27
31	27	25	22	26	25	26
24	23	16	21	22	20	26
7	30	25	29	20	27	14
27	29	24	22	21	31	31
14	17	28	17	28	22	24
32	18	22	23	16	24	19
19	24	24	17	21	27	26
28	26	23	29	16	22	27
22	22	25	26	26	22	29
25	20	25	35	26	29	23
31	25	28	27	23	31	20
23	23	25	20	28	22	23
25	28	13	17	29	20	24
18	18	19	41	21	26	16
23	21	26	15	30	22	33
19	29	28	24	26	29	29
25	29	20	22	24	32	22
31	22	25	24	28	24	25
31	29	21	28	30	21	21
17	22	28	26	18	29	30
27	17	18	23	13	35	20
34	21	26	21	23	25	16
15	28	31	22	26	26	32
18	29	23	16	21	17	22
13	25	28	37	24	17	27
15	29	15	22	23	26	24
24	31	25	25	26	27	35
22	20	30	21	21	16	17
28	26	28	29	31	24	32
18	25	31	26	30	26	35
22	18	24	29	26	21	29
16	14	27	25	30	20	30
31	24	17	18	26	29	21
30	21	26	37	20	28	25
26	25	17	23	23	34	20
29	23	18	36	27	27	24
24	28	30	17	22	26	17
26	22	13	18	35	28	24
24	30	26	21	34	20	30
20	22	29	21	24	26	27
26	33	26	35	28	22	23
25	26	18	27	27	23	23
24	23	31	14	28	12	19
19	32	29	26	24	13	26
18	29	25	27	28	29	21
25	25	27	24	25	21	18
31	26	27	31	21	28	23
25	20	29	28	18	26	17
20	31	26	25	24	24	34
26	22	26	36	33	23	26
20	21	22	31	21	14	17
23	25	26	23	18	23	25
26	27	34	15	18	23	23
25	30	30	23	23	11	26
28	32	39	26	19	16	26
24	26	29	23	15	22	28
24	21	16	24	27	25	27
27	25	29	27	31	28	23
21	26	24	25	40	18	23
24	23	30	24	22	25	14
19	25	19	22	25	24	20
35	16	24	35	29	24	28
35	30	26	28	24	28	22
25	16	28	26	21	19	22
10	26	22	26	21	27	24
25	26	22	20	25	32	23
22	28	20	21	22	20	29
24	32	22	35	24	22	21
32	30	20	24	26	29	26
24	30	29	27	24	35	29
36	31	33	21	16	26	36
21	20	19	21	26	28	33
25	32	30	24	31	27	18
20	28	21	30	27	19	25
25	25	14	21	23	23	21
18	24	22	26	17	27	27
18	27	17	18	21	29	23
24	18	17	25	15	21	20
21	14	18	30	27	20	33
20	22	26	26	18	25	15
29	28	21	30	21	20	29
28	27	27	19	28	27	26
27	24	26	28	22	34	25
25	26	24	30	24	31	20
29	22	30	26	21	21	22
25	18	24	24	33	22	23
24	29	30	30	20	28	17
23	18	20	21	22	19	31
22	32	25	25	25	32	28
27	26	31	24	34	16	18
24	30	27	28	31	30	22
23	25	18	18	28	23	25
20	30	19	19	28	28	23
28	31	24	27	30	20	25
20	22	14	20	30	18	30
19	31	14	26	26	32	24
30	25	23	19	19	16	22
30	20	24	20	21	25	28
22	31	26	31	26	16	29
23	16	12	18	22	26	33
20	25	32	22	34	23	27
33	22	32	22	16	30	24
28	28	29	30	17	21	29
15	25	20	16	25	35	25
24	31	24	19	30	31	24
25	14	30	26	16	35	24
22	19	23	21	20	21	28
31	20	22	22	35	29	19
27	23	23	16	26	25	29
22	20	25	14	31	31	22
22	20	31	30	24	22	26
20	25	27	29	25	28	18
31	23	16	22	22	25	26
30	27	28	29	26	24	31
34	23	24	22	29	23	26
29	27	26	30	31	26	19
28	24	18	19	28	19	31
36	29	23	14	23	26	18
29	30	17	34	30	15	18
19	24	35	25	19	27	28
32	31	17	28	30	29	21
23	19	23	26	31	27	22
20	23	28	25	13	26	31
24	25	32	22	19	21	27
17	22	24	19	34	15	29
28	23	29	27	22	17	27
29	36	31	27	21	22	33
24	23	31	25	19	29	33
31	33	16	24	27	23	22
30	19	25	23	32	26	23
27	26	29	13	25	21	24
21	27	27	19	31	20	23
24	30	16	24	18	24	35
21	14	30	25	20	20	21
29	22	23	27	33	24	25
24	19	26	30	16	29	29
25	27	16	31	26	21	22
27	25	26	17	22	21	23
31	22	16	26	21	33	24
19	21	20	27	26	28	30
23	23	20	25	24	29	17
32	21	25	21	28	26	13
22	27	25	12	17	19	25
17	31	16	32	15	28	18
22	21	18	19	23	23	23
31	14	23	24	21	22	20
18	25	25	28	22	23	14
18	29	22	28	19	22	19
24	22	30	15	16	27	18
35	34	19	27	20	23	16
19	28	20	17	26	19	18
34	35	27	19	31	24	22
25	24	28	26	24	25	32
19	28	27	14	23	31	25
25	23	31	21	24	20	28
28	20	32	26	31	29	35
22	31	28	23	24	21	22
25	20	26	29	17	19	31
27	23	26	29	25	12	22
28	20	30	21	32	20	21
28	21	20	17	29	27	23
28	25	27	26	27	25	25
26	18	24	31	17	20	22
27	20	26	29	20	26	31
23	21	22	21	28	20	24
17	25	23	26	23	25	26
25	33	29	30	30	21	31
24	31	17	23	18	31	27
29	22	21	23	18	18	25
32	19	27	30	21	31	25
16	28	20	22	21	32	22
33	26	31	31	29	28	25
24	24	24	22	22	26	29
31	34	27	28	29	22	24
30	23	24	16	20	24	24
16	18	27	28	30	36	27
21	20	24	31	31	25	26
28	21	28	21	27	28	28
28	12	30	23	15	22	26
27	27	16	19	26	31	15
18	30	28	20	22	21	24
27	29	22	25	22	19	28
24	24	24	23	20	21	19
20	23	27	24	27	22	23
29	23	26	26	17	28	25
24	30	23	23	27	15	24
32	16	28	28	32	31	21
29	31	29	25	21	26	30
27	28	18	32	14	13	27
26	26	27	33	29	16	27
24	32	25	26	20	24	31
29	28	32	12	31	18	20
19	27	29	31	25	28	16
23	25	24	32	20	21	23
22	26	21	27	26	29	33
34	30	32	30	23	22	32
30	19	21	32	27	20	22
23	25	30	25	21	28	30
23	20	24	27	26	22	30
20	26	26	24	25	18	19
26	26	26	26	17	19	25
23	22	26	27	22	28	22
32	28	20	19	27	26	25
26	31	31	27	27	25	27
26	24	23	15	18	18	17
32	18	20	32	25	30	13
27	16	23	30	21	24	27
26	28	26	17	23	22	21
31	25	24	22	23	31	21
29	21	25	18	19	28	28
24	30	16	24	27	31	22
29	19	24	24	28	15	26
18	29	24	27	26	29	30
18	21	18	30	23	26	26
13	21	15	25	25	24	32
18	26	30	26	27	18	15
24	22	19	27	22	24	27
20	35	32	26	14	23	20
18	21	29	22	29	27	20
32	31	25	21	31	26	20
21	29	30	28	30	36	30
30	14	29	25	26	28	27
25	24	23	27	26	28	18
23	20	25	29	32	20	26
19	24	21	12	20	17	20
24	29	18	31	27	29	24
23	28	22	27	27	25	29
26	26	18	15	25	21	29
19	28	25	23	30	25	22
28	24	23	18	19	29	23
27	26	25	32	22	17	31
21	25	23	22	19	28	27
34	25	22	22	25	16	16
19	22	20	22	15	27	30
23	20	31	26	30	34	21
22	19	27	28	28	32	23
26	38	29	23	25	25	19
26	20	28	38	20	14	29
21	23	23	34	26	27	27
20	29	33	32	24	21	25
18	22	26	26	33	17	31
25	32	22	26	32	26	33
16	21	25	24	30	28	24
31	12	23	24	26	21	32
28	17	21	21	19	17	27
22	30	28	25	23	23	27
23	25	23	14	21	27	20
24	29	26	26	31	23	25
30	30	22	24	25	29	25
28	21	28	27	15	17	28
22	33	26	21	28	12	18
21	24	16	23	30	24	26
23	19	17	26	29	26	20
25	22	21	19	24	18	28
27	19	25	35	25	28	29
29	16	21	24	27	35	21
21	23	13	30	18	29	22
27	16	22	21	13	26	27
23	30	22	21	29	31	22
31	21	20	32	28	22	25
27	28	28	22	16	21	10
27	23	23	30	24	15	24
25	30	26	30	35	17	23
26	22	22	18	28	33	23
17	25	28	14	28	29	23
24	11	20	23	24	19	27
26	30	30	19	21	23	13
24	25	22	18	18	19	22
29	32	26	17	27	19	27
34	21	26	21	23	29	21
24	17	16	32	19	28	27
24	20	33	24	21	26	20
27	24	34	24	30	27	27
19	25	29	22	24	24	27
27	26	19	26	19	27	29
21	24	21	21	24	30	30
17	19	24	22	30	20	21
21	23	24	22	29	32	28
29	22	22	21	18	33	23
28	28	25	27	27	27	23
22	26	30	23	21	23	29
24	27	23	30	23	26	25
19	27	34	25	24	22	28
24	26	22	20	22	24	25
30	29	22	21	25	25	27
24	25	25	22	25	21	33
31	27	33	24	20	23	27
15	30	26	28	32	30	22
21	25	25	28	26	12	30
26	23	32	30	22	23	28
21	26	21	13	19	27	20
20	23	20	30	19	20	25
22	30	20	25	22	28	29
24	28	23	22	19	38	26
19	29	33	21	29	23	23
28	26	19	28	33	29	33
20	29	21	23	25	21	26
29	18	24	28	26	27	25
29	16	23	23	24	18	14
17	25	27	24	29	19	30
37	21	32	27	17	22	18
11	24	27	28	27	28	29
26	26	24	30	33	14	21
24	25	17	27	26	19	27
28	27	29	23	32	27	38
23	29	31	22	24	26	32
26	19	30	31	10	27	29
25	15	23	26	27	25	21
28	26	25	20	20	18	28
31	26	36	25	33	29	27
24	26	26	26	25	34	23
28	27	13	26	25	23	18
21	22	24	27	32	20	18
22	26	18	23	24	28	22
28	25	26	24	16	33	26
26	15	16	31	17	25	20
31	24	30	20	28	19	20
33	28	19	26	19	22	22
24	23	23	38	14	26	16
19	26	22	25	31	25	16
20	24	28	33	20	24	25
18	20	24	25	23	16	35
23	21	23	31	41	25	25
25	24	20	20	20	28	23
28	31	19	25	25	14	31
26	27	23	30	26	27	25
20	28	24	21	27	24	29
19	23	29	21	32	17	23
32	23	25	29	26	28	26
22	33	32	28	19	32	25
33	39	23	21	27	26	24
20	31	30	28	28	28	31
24	28	20	11	19	16	27
17	31	29	26	21	24	11
23	17	24	20	25	20	25
20	29	24	25	25	25	26
28	19	22	19	25	21	35
31	26	22	28	16	23	20
15	27	28	23	11	21	21
26	19	19	30	30	12	26
23	27	32	27	26	30	24
27	21	27	22	29	17	25
27	25	22	22	25	34	20
25	20	32	30	26	28	22
21	28	26	21	20	23	14
25	27	21	23	27	21	24
29	30	32	28	31	31	16
30	21	17	11	17	21	25
30	28	32	20	25	35	18
28	23	24	26	26	31	29
28	23	25	21	28	22	29
22	33	22	24	27	31	20
33	24	23	29	25	25	17
24	31	30	18	24	31	26
26	18	18	35	19	27	24
17	19	22	21	28	20	14
32	20	26	28	27	25	20
25	26	25	16	23	21	26
28	23	23	32	24	21	31
26	29	22	27	24	18	23
27	29	31	31	26	33	27
25	36	29	19	19	17	17
22	14	22	31	29	21	22
27	15	29	26	37	10	24
21	30	25	23	24	24	22
21	21	25	15	25	30	30
17	26	23	28	27	19	35
23	26	25	12	29	30	34
14	14	23	32	28	28	24
18	24	23	19	23	24	21
30	19	24	29	24	28	32
17	26	18	22	36	23	14
19	19	23	27	21	23	24
21	31	21	22	26	19	20
20	23	27	24	20	31	23
27	22	13	17	29	24	14
29	24	30	28	25	35	26
19	39	27	19	20	23	15
34	28	25	30	33	24	26
31	27	19	21	32	28	26
14	21	27	25	21	16	22
19	31	25	22	24	31	20
25	30	25	31	13	34	31
32	14	24	29	26	28	33
21	36	23	25	21	20	30
21	25	19	18	28	24	13
22	20	20	26	32	28	28
24	19	14	22	25	26	15
16	28	16	30	22	20	21
30	28	23	29	20	11	33
28	25	25	27	22	22	28
34	20	20	23	19	26	17
24	26	19	26	23	22	15
24	30	23	19	21	22	20
21	22	23	23	16	21	24
20	30	24	27	18	39	32
13	22	28	28	29	24	15
27	30	30	27	29	15	24
25	29	18	25	29	18	24
31	27	14	25	28	16	28
24	25	26	14	27	26	22
16	25	21	22	24	17	30
23	24	25	27	30	25	32
26	22	31	19	24	16	22
21	31	32	29	28	30	19
22	18	21	23	33	21	24
25	25	30	25	17	22	15
26	21	34	30	23	26	29
17	18	18	18	36	33	27
26	31	19	25	19	28	36
18	26	27	22	21	21	23
18	29	21	24	24	25	14
27	26	23	34	16	31	22
24	24	31	24	29	27	24
27	22	30	19	17	26	26
26	22	20	28	33	26	18
24	24	23	23	20	14	28
27	33	25	22	32	18	24
23	26	19	25	27	22	33
30	20	20	19	28	27	28
33	19	31	20	29	31	19
31	26	24	23	20	24	25
25	25	24	22	23	33	25
18	22	29	27	13	25	34
20	34	29	23	27	20	21
27	30	25	16	27	30	22
26	26	21	22	22	18	23
23	31	32	38	25	27	21
28	21	29	32	27	28	34
26	30	26	20	36	25	31
20	26	36	26	19	31	29
28	27	24	26	16	16	22
27	36	31	26	24	13	28
24	29	29	20	28	28	29
27	26	31	32	21	21	29
22	16	32	19	31	25	23
16	22	20	27	24	26	21
31	24	19	28	20	15	20
33	13	18	27	31	15	26
22	18	15	23	25	25	13
24	29	25	31	31	13	27
21	33	30	24	20	30	27
21	35	22	25	15	29	30
22	19	29	29	26	25	22
20	26	21	34	33	33	24
35	22	28	33	26	35	19
24	25	15	21	31	24	24
19	32	25	27	27	26	15
30	23	30	26	23	22	21
27	28	22	23	26	25	32
16	25	21	24	30	24	29
26	27	24	28	21	23	24
30	23	25	19	25	24	21
26	27	27	33	25	19	22
28	29	24	26	25	27	25
23	22	21	14	34	22	17
29	23	24	28	28	15	34
25	24	27	19	12	24	28
22	28	26	21	27	31	24
25	23	21	15	30	27	20
29	24	25	28	21	29	26
21	23	27	23	23	25	16
8	17	31	37	24	22	34
22	30	26	30	29	23	21
23	23	29	25	28	31	27
32	16	22	25	31	21	28
18	33	18	29	22	10	21
29	27	21	20	32	28	20
16	24	21	24	14	18	27
20	26	22	25	31	24	21
23	34	24	16	36	26	14
28	21	26	25	19	22	30
16	22	15	25	27	30	26
20	18	25	13	24	27	24
39	26	27	20	26	23	27
30	21	24	31	15	28	32
22	23	28	25	24	32	19
26	16	32	21	23	26	23
36	27	26	23	27	29	21
27	23	23	25	28	34	24
23	19	17	19	28	34	28
27	31	28	23	19	28	26
38	24	28	20	35	17	36
30	23	30	21	18	24	18
22	23	29	19	22	27	26
27	21	20	33	22	18	18
15	9	23	26	27	29	24
25	30	27	25	19	23	22
34	22	19	18	28	30	24
24	30	22	25	27	22	18
19	25	22	16	27	15	29
25	36	22	26	16	28	22
27	27	22	28	24	32	19
26	20	23	38	31	31	21
26	33	27	19	29	24	30
24	27	28	23	21	27	20
24	27	20	23	24	22	26
23	23	25	22	35	26	16
28	27	33	21	31	25	34
21	17	23	19	27	27	22
21	24	23	24	26	22	32
29	19	19	20	20	23	27
29	19	18	32	28	29	17
20	23	12	23	25	28	24
23	20	25	26	16	23	10
27	19	24	21	25	25	28
29	20	19	18	27	22	19
22	20	28	14	23	18	25
29	19	27	32	19	23	19
26	22	30	31	23	25	30
21	22	30	24	26	19	28
32	19	24	22	15	25	35
24	25	26	28	26	22	21
